"id_no","Qmi_2.5%","Qma_100.0%","Qzf_97.5%","Qcv_2.5%","Qcv_97.5%","Tma_97.5%","Tmi_2.5%","Tcv_2.5%","Tcv_97.5%","binomial","area","lotic","lentic","lentic_only","length","importance","marine","FoodTroph","foodtrophcat","climate_zone","code","no_cells"
"9166",1.99570001363754,1147.47998046875,0,0.253699991106987,0.512100011110306,301.166749572754,294.927410888672,0.00300000002607703,0.00400000018998981,"Enteromius melanotaenia",3667.09216418555,1,0,0,NA,NA,NA,NA,NA,1,"CR",43
"9167",0,47952.2890625,37.3,0.176250001788139,2.55985009670257,300.941511535645,292.887939453125,0.0020000000949949,0.00700000021606684,"Steatocranus gibbiceps",38821.8620647234,1,1,0,NA,NA,NA,NA,NA,1,"LC",395
"9169",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gambusia affinis",86.0271647393956,1,1,0,5.09999990463257,"minor commercial",0,3.22,"Carni.",NA,"LC",0
"9171",0,47952.2890625,43,0.223000004887581,2.67837491631508,301.548511505127,292.103370666504,0.0020000000949949,0.00600000005215406,"Chrysichthys laticeps",422648.384032909,1,1,0,NA,NA,NA,NA,NA,1,"LC",4166
"9174",0,1841.35400390625,49,0.252425009012222,4.06107487678528,301.572998046875,292.097100067139,0.00300000002607703,0.00527499993331728,"Pseudosimochromis margaretae",34890.675799273,0,1,1,8.14999961853027," ",0,2,"Herbi.",1,NA,270
"9178",0,3919.5419921875,48.15,1.01705001890659,4.4505499124527,302.68404083252,289.875048828125,0.00800000037997961,0.00914999963715672,"Lethrinops macrochir",3340.0763358163,0,1,1,NA,NA,NA,NA,NA,1,"LC",35
"9181",0,1841.35400390625,49,0.248200005292892,4.08479986190796,301.572998046875,292.190002441406,0.00300000002607703,0.00559999998658895,"Gnathochromis permaxillaris",33354.7184506497,0,1,1,NA,NA,NA,NA,NA,1,"LC",257
"9183",0.0696500029414892,2100.81494140625,10.45,0.234450003504753,2.16370003223419,301.110438537598,293.51975402832,0.0020000000949949,0.00544999996200203,"Epiplatys esekanus",15718.5055702612,1,0,0,NA,NA,NA,NA,NA,1,"LC",183
"9184",1631.27001953125,4861.49609375,0,0.386999994516373,0.386999994516373,297.130004882812,295.367004394531,0.0020000000949949,0.0020000000949949,"Haplochromis chilotes",70201.9485614657,0,1,1,14.8000001907349,NA,0,3.2,"Carni.",1,"LC",816
"9187",0.0558999985456467,37376.35546875,14,0.24099999666214,1.90190002918243,301.967092895508,291.603607177734,0.0020000000949949,0.00600000005215406,"Labeobarbus batesii",278483.131507728,1,1,0,NA,NA,NA,NA,NA,1,"LC",3149
"9190",0,12825.298828125,31.2750000000001,0.230000004172325,1.87885001599789,305.412264251709,293.773578643799,0.00300000002607703,0.00800000037997961,"Aphyosemion bitaeniatum",265674.684449864,1,1,0,NA,NA,NA,NA,NA,1,"LC",3070
"9195",0.0369749987730756,203.391006469727,10.275,0.251524996012449,1.32137500345707,299.680976104736,291.349035644531,0.00300000002607703,0.00600000005215406,"Kneria ansorgii",2546.77383606627,1,1,0,NA,NA,NA,NA,NA,1,"DD",22
"9203",0.225050000101328,2719.43603515625,0,0.982899990677834,1.64124996066093,299.45990447998,291.550045776367,0.0020000000949949,0.00499999988824129,"Microsynodontis hirsuta",7482.53494238609,1,0,0,6.80000019073486,NA,0,NA,NA,1,"DD",87
"9204",0,47222.84765625,40,0.195949994772673,2.50505011081695,307.915985107422,293.236248779297,0.0020000000949949,0.0109999999403954,"Papyrocranus afer",1190474.63390969,1,1,0,80,"subsistence fisheries",0,3.15,"Carni.",1,"LC",11679
"9206",0,4969.48193359375,39,0.462550000846386,2.40949995517731,300.910754394531,287.844445800781,0.00400000018998981,0.00999999977648258,"Campylomormyrus luapulaensis",44881.3759882122,1,1,0,NA,NA,NA,NA,NA,3,"DD",475
"9207",0,1841.35400390625,49,0.247550004720688,4.08844985961914,301.572998046875,292.190002441406,0.00300000002607703,0.0056499999947846,"Xenotilapia leptura",33012.5919769452,0,1,1,11,"commercial",0,2,"Herbi.",1,"LC",255
"9210",0.793000012636185,452.679992675781,0,0.508499994874001,0.933000028133392,302.597503662109,290.047485351562,0.00250000006053597,0.00450000003911555,"Coptodon kottae",1801.32606590871,0,1,1,NA,NA,NA,NA,NA,1,"EN",21
"9211",0,47952.2890625,43,0.229150002449751,2.6449499130249,301.713842773437,290.233001708984,0.0020000000949949,0.00700000021606684,"Tylochromis lateralis",803243.797519288,1,1,0,26,NA,0,3.08,"Carni.",1,"LC",7807
"9212",0,496.622985839844,41,0.24367500282824,2.12120004892349,302.312986755371,289.664910125732,0.00400000018998981,0.00600000005215406,"Zaireichthys wamiensis",49198.2485139009,1,0,0,NA,NA,NA,NA,NA,1,"VU",400
"9218",0,9312.2099609375,47,0.206000000238419,3.75937495827675,309.861773681641,291.3596534729,0.00400000018998981,0.0179999992251396,"Gymnarchus niloticus",409866.908988173,1,1,0,167,"commercial",0,3.71,"Carni.",2,"LC",3134
"9221",150.837678909302,3405.36791992188,0,1.08202501535416,1.08297494649887,299.862438201904,294.556867980957,0.00400000018998981,0.00400000018998981,"Mormyrops batesianus",429.989436959037,1,1,0,NA,NA,NA,NA,NA,1,"DD",2
"9222",140.481994628906,464.053009033203,0,0.331999987363815,0.331999987363815,297.548004150391,291.723999023438,0.00600000005215406,0.00600000005215406,"Labeobarbus gorgorensis",2946.00893117719,0,1,1,61.7999992370605,NA,0,3.22,"Carni.",1,"DD",35
"9223",0.017399999499321,73.4250030517578,37.85,1.39374998211861,2.69199996590614,302.195346069336,296.673045349121,0.00499999988824129,0.00499999988824129,"Nothobranchius luekei",597.622345063263,1,1,0,NA,NA,NA,NA,NA,1,"EN",7
"9224",0,47952.2890625,41,0.226999998092651,2.54339995384216,301.41369934082,288.863098144531,0.0020000000949949,0.00899999961256981,"Campylomormyrus rhynchophorus",838814.660183962,1,1,0,NA,NA,NA,NA,NA,1,"LC",8453
"9227",0,47303.76171875,32,0.230250004678965,1.97074997425079,306.017753601074,292.60474395752,0.00300000002607703,0.00899999961256981,"Dormitator lebretonis",836288.829024521,1,1,0,12.3999996185303,"of no interest",1,2.47,"Omni.",1,"LC",8491
"9229",0,557.197998046875,39,0.710349978506565,3.10949993729591,308.195523071289,285.183672332764,0.00302500003017485,0.0120000001043081,"Monodactylus argenteus",8189.33675318414,1,0,0,27,"minor commercial",1,3.13,"Carni.",1,"LC",82
"9230",1631.27001953125,4861.49609375,0,0.386999994516373,0.386999994516373,297.130004882812,295.367004394531,0.0020000000949949,0.0020000000949949,"Haplochromis laparogramma",70201.9485614657,0,1,1,8.5,NA,0,3.3,"Carni.",1,"LC",816
"9234",0,12825.298828125,29,0.221575001999736,1.9868499815464,303.693270111084,292.353979492187,0.00300000002607703,0.00899999961256981,"Parachanna africana",143216.895834303,1,0,0,NA,NA,NA,NA,NA,1,"LC",1664
"9237",0.0531000006012618,5.31599998474121,2.95,0.983374981582165,0.997625024616718,299.05433883667,289.998045349121,0.00700000021606684,0.00700000021606684,"Nothobranchius flagrans",169.182086499315,1,1,0,NA,NA,NA,NA,NA,3,"EN",2
"9239",0,3919.5419921875,45.3,0.851125010848045,3.87127501964569,302.699266815186,290.653280639648,0.00700000021606684,0.00899999961256981,"Aulonocara brevirostre",2510.09468586416,NA,NA,0,NA,NA,NA,NA,NA,1,NA,28
"9242",0,47222.84765625,41,0.201975006982684,2.39102503061295,301.627990722656,294.666842651367,0.0020000000949949,0.00499999988824129,"Distichodus altus",314913.259883961,1,1,0,NA,NA,NA,NA,NA,1,"LC",3200
"9248",0,96.7419967651367,36.4999999999999,0.440224996954203,1.13015003204346,300.661376190186,295.886039733887,0.00300000002607703,0.00300000002607703,"Micralestes ambiguus",4295.8231520651,1,1,0,NA,NA,NA,NA,NA,1,"DD",44
"9255",0,8350.2724609375,39.325,0.453099989145994,2.03964998722076,301.6892578125,291.152237701416,0.0020000000949949,0.00499999988824129,"Microctenopoma ocellifer",48240.3530419572,1,1,0,NA,NA,NA,NA,NA,1,"LC",428
"9259",0,3274.53393554688,39,0.246325002610683,2.53677496314048,308.099391174316,281.294400787354,0.00300000002607703,0.0189999993890524,"Lamnostoma orientalis",510852.39826373,1,0,0,NA,NA,NA,NA,NA,2,"LC",3134
"9261",0.0148749997606501,37493.1796875,18,0.238000005483627,1.87749998271465,301.442111968994,291.669864654541,0.0020000000949949,0.00600000005215406,"Phractura longicauda",275232.335757007,NA,NA,0,NA,NA,NA,NA,NA,1,"LC",3196
"9265",0,240.039001464844,38,0.462000012397766,2.17172493338585,304.994520568848,275.893448638916,0.00999999977648258,0.0209999997168779,"Labeo umbratus",545162.117920622,1,1,0,50,"commercial",0,2.77,"Omni.",2,"LC",1522
"9266",0,47952.2890625,42,0.221000000834465,2.56137509942055,301.493160247803,291.976916503906,0.0020000000949949,0.00499999988824129,"Distichodus sexfasciatus",821185.900004875,1,1,0,76,"commercial",0,2.79,"Omni.",1,"LC",8158
"9267",0.0472749983891845,6354.18017578125,18.975,0.30507500693202,2.36762502789497,301.039510345459,291.609533691406,0.00300000002607703,0.00600000005215406,"Enteromius taeniurus",27674.3936060789,1,1,0,NA,NA,NA,NA,NA,1,"VU",322
"9268",0,47952.2890625,42,0.224000006914139,2.53479996323585,301.544484710693,293.695570373535,0.0020000000949949,0.00499999988824129,"Parailia congica",581864.474052057,1,1,0,9,NA,0,3.2,"Carni.",1,"LC",5702
"9269",0,3274.53393554688,23,0.305000007152557,1.68299996852875,303.336099243164,290.163006591797,0.00300000002607703,0.00999999977648258,"Epiplatys fasciolatus",158121.693401304,1,1,0,NA,NA,NA,NA,NA,1,"LC",1859
"9275",0,46.4039993286133,42,0.338874997571111,1.83087499439716,303.150127410889,290.012866973877,0.00400000018998981,0.00600000005215406,"Synodontis macrops",20193.3216744825,1,0,0,NA,NA,NA,NA,NA,1,"DD",76
"9276",0,404.072998046875,39,0.383800005167723,2.60252496004105,305.777058410645,284.984022521973,0.00300000002607703,0.00752500030212102,"Labeobarbus intermedius",93617.3405586623,1,1,0,NA,NA,NA,NA,NA,1,"LC",900
"9278",0,47312.2109375,34,0.246999993920326,2.07919999361038,305.109057617187,288.733908081055,0.00300000002607703,0.00899999961256981,"Eleotris daganensis",983247.147933203,1,1,0,NA,NA,NA,NA,NA,1,"LC",9519
"9279",0,10669.1220703125,39,0.135000005364418,2.35869996547699,309.053009033203,292.911987304688,0.00400000018998981,0.0130000002682209,"Arius gigas",946605.923202641,1,1,0,NA,NA,NA,NA,NA,1,"DD",8725
"9280",0,555.129028320312,39.675,0.467874994874001,2.66317502856255,305.810549163818,283.116149139404,0.00300000002607703,0.00700000021606684,"Bagrus urostigma",87483.0813855579,1,0,0,NA,NA,NA,NA,NA,1,"DD",374
"9281",0,47952.2890625,39.025,0.172974993288517,2.62962509393692,300.805142974854,293.014989471436,0.0020000000949949,0.00600000005215406,"Steatocranus tinanti",36958.546873683,1,1,0,NA,NA,NA,NA,NA,1,"LC",400
"9283",0,1841.35400390625,49,0.249825006723404,4.07567486763,301.572998046875,292.155541992188,0.00300000002607703,0.00547499996609985,"Lamprichthys tanganicanus",33865.6245571029,1,1,0,NA,NA,NA,NA,NA,1,"LC",262
"9286",0,12825.298828125,29,0.1342500038445,1.98574995994568,304.557510375977,291.972755432129,0.00300000002607703,0.00899999961256981,"Denticeps clupeoides",146176.902322442,1,0,0,15,NA,0,NA,NA,1,"VU",1691
"9289",0,3919.5419921875,49,0.848875012993813,4.41945006847382,302.712317657471,287.856317138672,0.00700000021606684,0.00999999977648258,"Bathyclarias nyasensis",15957.7125646371,0,1,1,100,"commercial",0,3.73,"Carni.",1,"LC",182
"9291",0,4969.48193359375,36.575,0.305999994277954,2.03097500503063,300.932585906982,288.737440490723,0.00300000002607703,0.00700000021606684,"Oreochromis mweruensis",31676.422787262,1,1,0,23.7999992370605,NA,0,NA,NA,1,"LC",298
"9292",0.30249999165535,2719.43603515625,0,0.360799995064735,1.55089995861053,299.454998779297,291.338012695312,0.0020000000949949,0.00600000005215406,"Channallabes alvarezi",19697.1727312095,NA,NA,0,NA,NA,NA,NA,NA,1,"LC",229
"9294",0,2727.44604492188,41,0.225699995458126,2.21819994449615,303.018307495117,288.738299560547,0.00300000002607703,0.00899999961256981,"Enteromius innocens",138311.721785148,1,1,0,8,"commercial",0,2.41,"Omni.",1,"LC",1309
"9295",0,47952.2890625,40,0.20100000500679,2.3939748942852,301.634647369385,293.442665863037,0.0020000000949949,0.00600000005215406,"Synodontis acanthomias",712690.749649947,1,1,0,NA,NA,NA,NA,NA,1,"LC",7268
"9296",0,1943.49499511719,45,0.31649999320507,2.82800006866455,301.327499389648,287.52099609375,0.0020000000949949,0.0109999999403954,"Lacustricola macrurus",135589.827528527,1,0,0,5,NA,0,NA,NA,2,NA,981
"9298",0,2538.38403320312,31,0.289900006353855,1.85367499887943,301.34587097168,294.469008636475,0.00400000018998981,0.00600000005215406,"Enteromius stauchi",19828.0781251556,NA,NA,0,NA,NA,NA,NA,NA,1,"EN",230
"9306",1631.27001953125,4861.49609375,0,0.386999994516373,0.386999994516373,297.130004882812,295.367004394531,0.0020000000949949,0.0020000000949949,"Haplochromis prodromus",70029.8147067808,0,1,1,13,NA,0,3.4,"Carni.",1,"DD",814
"9307",0,3919.5419921875,44.4,0.854500007629394,3.57200007438659,303.044107055664,290.102008056641,0.00600000005215406,0.00909999962896108,"Exochochromis anagenys",6876.2660956166,0,1,1,20,"commercial",0,4.2,"Carni.",1,"LC",77
"9308",0,37493.1796875,40,0.251049987971783,2.55475006103516,301.750956726074,292.658505249023,0.0020000000949949,0.00499999988824129,"Enteromius brazzai",400046.657779021,1,1,0,NA,NA,NA,NA,NA,1,"LC",4323
"9310",0,17.1760005950928,47.35,1.376750010252,4.07314994335175,302.49866027832,292.667042541504,0.00700000021606684,0.00800000037997961,"Mylochromis mollis",586.843871410294,0,1,1,NA,NA,NA,NA,NA,1,"LC",7
"9311",0,3919.5419921875,44.4,0.854500007629394,3.57200007438659,303.044107055664,290.102008056641,0.00600000005215406,0.00909999962896108,"Stigmatochromis woodi",6876.2660956166,0,1,1,25,"commercial",0,4.2,"Carni.",1,"LC",77
"9314",0,47952.2890625,41,0.223000004887581,2.53900003433228,301.559997558594,292.187408447266,0.0020000000949949,0.00600000005215406,"Bryconaethiops microstoma",1238021.13815083,1,1,0,NA,NA,NA,NA,NA,1,"LC",12705
"9315",0,2482.11791992188,25,0.33639999628067,1.70520005226135,301.24619140625,294.525402832031,0.00400000018998981,0.00600000005215406,"Amphilius mamonekenensis",12444.2569832423,1,0,0,NA,NA,NA,NA,NA,1,"VU",145
"9316",1631.27001953125,4861.49609375,0,0.386999994516373,0.386999994516373,297.130004882812,295.367004394531,0.0020000000949949,0.0020000000949949,"Haplochromis cavifrons",70201.9485614657,0,1,1,19.5,NA,0,4.2,"Carni.",1,"DD",816
"9319",0,7986.2919921875,39,0.284225008636713,2.33305003643036,310.059336853027,293.989376068115,0.00499999988824129,0.00899999961256981,"Microctenopoma pekkolai",64813.509340937,NA,NA,0,NA,NA,NA,NA,NA,1,"DD",364
"9320",0.00345000002998859,1735.05200195312,7,0.378200002014637,1.07634996175766,302.464051818848,286.70285949707,0.00300000002607703,0.0146999997552484,"Amphilius korupi",10894.235848234,1,0,0,NA,NA,NA,NA,NA,1,"EN",127
"9328",0,3919.5419921875,44,0.845500016212463,3.45050008296966,302.935089111328,290.580908203125,0.00700000021606684,0.00969999972730875,"Nimbochromis linni",4694.31397546243,0,1,1,25,"commercial",0,4.2,"Carni.",1,"LC",53
"9329",0,9473.2900390625,48,0.439000010490417,3.40479998588562,304.180599975586,287.161508178711,0.00499999988824129,0.0130000002682209,"Oreochromis macrochir",1184987.02150882,1,1,0,43,"commercial",0,2.21,"Omni.",2,"VU",8205
"9332",0,47911.4375,40,0.246999993920326,2.55522505044937,301.463012695312,293.638000488281,0.0020000000949949,0.00499999988824129,"Microsynodontis christyi",474472.460291362,NA,NA,0,NA,NA,NA,NA,NA,1,"LC",4872
"9333",0.00847500001545996,6051.951171875,32.05,0.0904750009998679,1.43505004048347,302.462619018555,286.292140960693,0.0020000000949949,0.00499999988824129,"Microctenopoma damasi",91594.8042058683,1,0,0,NA,NA,NA,NA,NA,1,"LC",740
"9338",0,3919.5419921875,44,0.845500016212463,3.45050008296966,302.935089111328,290.580908203125,0.00700000021606684,0.00969999972730875,"Tyrannochromis macrostoma",4694.31397546243,0,1,1,30,"commercial",0,4.2,"Carni.",1,"LC",53
"9341",0,47952.2890625,40,0.178000003099442,2.23452510237694,300.682382202148,291.738040161133,0.0020000000949949,0.00700000021606684,"Enteromius vanderysti",26626.1439773443,NA,NA,0,NA,NA,NA,NA,NA,1,NA,278
"9342",0,47911.4375,42,0.174999997019768,2.75199995040894,309.053009033203,289.953002929688,0.00300000002607703,0.0140000004321337,"Schilbe mystus",2401498.43609808,1,1,0,35,"commercial",0,3.28,"Carni.",1,"LC",19673
"9345",0,17.1760005950928,24,1.60199999809265,1.60199999809265,301.429992675781,292.802001953125,0.00800000037997961,0.00800000037997961,"Labidochromis lividus",84.1614107759323,0,1,1,NA,NA,NA,NA,NA,1,"LC",1
"9348",0,10816.138671875,30,0.393249992281199,1.76585000157356,304.050635528564,296.529319000244,0.00400000018998981,0.00499999988824129,"Synodontis guttatus",14866.7627290481,0,1,1,NA,NA,NA,NA,NA,1,"CR",174
"9351",0,3935.47412109375,41.3,0.838100016117096,2.8529999256134,303.014389038086,290.992309570312,0.00690000019967556,0.00909999962896109,"Oreochromis squamipinnis",3184.27816742153,1,1,0,36,"commercial",0,2.14,"Herbi.",1,"CR",37
"9352",0,47952.2890625,42,0.178000003099442,2.74777490496635,300.795916748047,291.959175109863,0.0020000000949949,0.00600000005215406,"Clypeobarbus congicus",256132.131516663,1,1,0,NA,NA,NA,NA,NA,1,"LC",2724
"9354",0,9276.0888671875,42,0.118000000715256,2.99000000953674,305.789001464844,277.571014404297,0.0149999996647239,0.0240000002086163,"Dicentrarchus labrax",201434.224036293,1,0,0,103,"commercial",1,3.47,"Carni.",2,"LC",1561
"9357",0,47746.8515625,27.7749999999999,0.162750000879169,2.00215004086494,300.793031311035,293.631311798096,0.0020000000949949,0.00499999988824129,"Atopochilus mandevillei",14073.5176193708,1,1,0,NA,NA,NA,NA,NA,1,"DD",164
"9359",0,10078.3056640625,41,0.18299999833107,1.86725002527237,301.488761901855,288.381256103516,0.0020000000949949,0.00600000005215406,"Enteromius taeniopleura",168414.872731069,1,1,0,NA,NA,NA,NA,NA,1,"LC",1611
"9362",0,5479.73779296875,47.1,0.891600006818771,3.77110006809235,302.972109985352,295.886294555664,0.00489999991841614,0.00600000005215406,"Nothobranchius eggersi",3582.04785520588,1,1,0,NA,NA,NA,NA,NA,1,"LC",37
"9368",0,12825.298828125,41,0.172000005841255,2.53477504849434,308.324785614014,292.659223175049,0.00400000018998981,0.0109999999403954,"Parailia pellucida",1715528.54347492,1,1,0,12,"commercial",0,3.45,"Carni.",1,"LC",14450
"9369",1.06752500534058,1158.28894042969,0,0.223075005039573,0.613974995911121,302.398783111572,290.49642868042,0.00300000002607703,0.00400000018998981,"Fundulopanchax gresensi",7193.91699219597,NA,NA,0,NA,NA,NA,NA,NA,1,"DD",84
"9372",0,47952.2890625,41,0.224999994039536,2.50842496752739,301.81685256958,292.985451507568,0.0020000000949949,0.00499999988824129,"Citharinus gibbosus",753850.824768964,1,1,0,NA,NA,NA,NA,NA,1,"LC",7304
"9376",0.00300000002607703,552.017028808594,44,0.444450004398823,2.89259999990463,304.354357910156,294.393054199219,0.00400000018998981,0.00499999988824129,"Marcusenius devosi",69245.0388400855,1,0,0,NA,NA,NA,NA,NA,1,"NT",207
"9379",0,37511.4140625,42.9749999999999,0.246999993920326,2.662925106287,301.826821136475,293.834164428711,0.0020000000949949,0.00499999988824129,"Petrocephalus schoutedeni",244944.253255989,1,1,0,NA,NA,NA,NA,NA,1,"LC",2242
"9384",0,18957.59765625,42,0.449999988079071,2.64749997854233,303.710746765137,281.293746948242,0.00499999988824129,0.0160000007599592,"Enteromius trimaculatus",1109964.12654628,1,1,0,15,"commercial",0,3.22,"Carni.",2,"LC",8091
"9386",0,4105.544921875,41,0.462999999523163,2.39035001993179,304.037548065186,285.432471466064,0.00600000005215406,0.00999999977648258,"Labeobarbus johnstonii",104924.837785781,1,1,0,50,"commercial",0,2,"Herbi.",3,"LC",1210
"9389",0,1284.30895996094,37,0.263999998569489,1.57477502822876,300.035619354248,295.063188934326,0.00100000004749745,0.0020000000949949,"Cyclopharynx fwae",12494.2914183932,1,1,0,NA,NA,NA,NA,NA,1,"LC",132
"9391",0,37376.35546875,39,0.168999999761581,2.49310002326965,309.665985107422,293.101791381836,0.00300000002607703,0.0130000002682209,"Pellonula leonensis",3365833.85284635,1,1,0,12.1000003814697,"minor commercial",1,3.29999995231628,"Carni.",1,"LC",28477
"9392",0.187899998575449,2097.541015625,6,0.198474999889731,1.05082496106624,300.650693511963,289.989386749268,0.00300000002607703,0.00499999988824129,"Aphyosemion dargei",13194.6327138679,NA,NA,0,NA,NA,NA,NA,NA,1,"VU",154
"9393",0,7.99599981307983,38,2.28074997067451,2.3092499434948,302.144012451172,293.549011230469,0.00800000037997961,0.00800000037997961,"Placidochromis nkhotakotae",167.754756607819,0,1,1,NA,NA,NA,NA,NA,1,"DD",2
"9394",0,18957.59765625,45,0.51139999628067,2.95600004196167,308.230206298828,284.171002197266,0.00400000018998981,0.0130000002682209,"Crenimugil buchanani",300736.004820018,1,0,0,100,"commercial",1,2.22,"Omni.",1,NA,2497
"9397",0,5301.97900390625,38,0.236300002038479,1.72119999527931,302.41890411377,292.587008666992,0.0020000000949949,0.00499999988824129,"Mormyrus macrocephalus",78171.0648805117,1,1,0,NA,NA,NA,NA,NA,1,"VU",467
"9399",0.0638000003993511,3193.81298828125,9,0.259499993920326,1.89480000734329,301.888595581055,293.672888183594,0.0020000000949949,0.00600000005215406,"Labeo camerunensis",56097.3404999324,NA,NA,0,NA,NA,NA,NA,NA,1,"LC",653
"9400",0.126800003647804,36454.14453125,4,0.229200002551079,1.32359998226166,301.55400390625,291.680395507812,0.0020000000949949,0.00600000005215406,"Paramormyrops kingsleyae",226173.260332094,1,0,0,NA,NA,NA,NA,NA,1,"LC",2617
"9403",0,13681.75,36,0.435900004208088,2.04755007624626,301.674768066406,292.554718780518,0.00300000002607703,0.00600000005215406,"Microthrissa whiteheadi",77525.9295462535,1,1,0,NA,NA,NA,NA,NA,1,"LC",850
"9404",0,12825.298828125,42,0.164000004529953,2.68947497010231,309.674011230469,292.907012939453,0.00400000018998981,0.0140000004321337,"Epiplatys bifasciatus",2471140.19398596,1,1,0,NA,NA,NA,NA,NA,1,"LC",19982
"9407",0,47862.3828125,42.0999999999995,0.171900005638599,2.60909996032715,301.527307128906,294.430899047852,0.0020000000949949,0.00499999988824129,"Leptocypris modestus",427232.847467338,1,1,0,NA,NA,NA,NA,NA,1,"LC",4317
"9410",0.0568000003695488,2427.31201171875,18.6,0.241399997472763,0.804999995231626,300.967993164062,293.540802001953,0.0020000000949949,0.00499999988824129,"Aphyosemion louessense",35920.1589723294,1,0,0,NA,NA,NA,NA,NA,1,"VU",417
"9416",0,3919.5419921875,41.75,0.833750009536743,2.94149994850159,303.019493103027,290.946258544922,0.00675000017508864,0.009249999653548,"Lichnochromis acuticeps",2683.74261882117,0,1,1,NA,NA,NA,NA,NA,1,"LC",31
"9417",0,1841.35400390625,49,0.247550004720688,4.08844985961914,301.572998046875,292.190002441406,0.00300000002607703,0.0056499999947846,"Lamprologus ornatipinnis",33012.5919769452,0,1,1,NA,NA,NA,NA,NA,1,"LC",255
"9419",0,557.197998046875,39,0.709999978542328,3.1159999370575,308.197998046875,284.799987792969,0.00300000002607703,0.0120000001043081,"Chanos chanos",9858.6599157916,1,1,0,180,"highly commercial",1,2.59,"Omni.",2,"LC",81
"9421",0,9131.9716796875,48,0.439000010490417,3.47300004959106,303.351013183594,287.556201171875,0.00499999988824129,0.0130000002682209,"Enteromius barotseensis",741406.354714095,1,1,0,5,"of potential interest",0,NA,NA,3,"LC",5169
"9424",0,14054.060546875,45,0.293999999761581,3.51444995999336,310.218374633789,289.422331237793,0.00300000002607703,0.0130000002682209,"Pollimyrus petherici",193004.745709027,1,1,0,NA,NA,NA,NA,NA,2,"LC",1312
"9435",0,47194.4140625,42,0.234999999403954,2.60672497749329,301.786015319824,294.295989990234,0.0020000000949949,0.00499999988824129,"Tylochromis robertsi",477339.940784077,1,1,0,21.1000003814697,NA,0,2.44,"Omni.",1,"LC",4734
"9436",0,47911.4375,45,0.229950004070997,3.07205002307892,308.561004638672,287.15783996582,0.0020000000949949,0.0130000002682209,"Hydrocynus vittatus",3731467.69133885,1,1,0,105,"commercial",0,3.93,"Carni.",1,"LC",30759
"9437",1631.27001953125,4861.49609375,0,0.386999994516373,0.386999994516373,297.130004882812,295.367004394531,0.0020000000949949,0.0020000000949949,"Haplochromis pseudopellegrini",70029.8147067808,0,1,1,15,NA,0,4.2,"Carni.",1,"DD",814
"9438",0,73.4250030517578,35.75,1.39687497913837,2.54449997246265,302.249353790283,296.603728485107,0.00499999988824129,0.00499999988824129,"Nothobranchius ruudwildekampi",1024.51389670026,1,1,0,2.49000000953674,NA,0,NA,NA,1,"VU",12
"9440",0.00660000008065254,937.736022949219,7,0.377600003033876,1.05602504014969,302.475525665283,286.947619628906,0.00300000002607703,0.0119250000920147,"Fundulopanchax rubrolabialis",10636.7017350887,1,1,0,NA,NA,NA,NA,NA,1,"EN",124
"9441",0,2999.5830078125,48.625,0.519249990582466,4.8888748884201,305.47887802124,297.962875366211,0.00300000002607703,0.00462500000139698,"Neobola stellae",8758.08952918663,0,1,1,NA,NA,NA,NA,NA,2,"LC",56
"9446",0.169125006720424,2538.36596679688,1,0.291099993884563,1.12945000231266,303.057183074951,293.365997314453,0.00300000002607703,0.00899999961256981,"Scriptaphyosemion chaytori",35044.6540581911,1,1,0,NA,NA,NA,NA,NA,1,"VU",412
"9447",0,14132.7802734375,23.875,0.112999998033047,1.36950001120567,300.371486663818,287.668369293213,0.0020000000949949,0.00400000018998981,"Clarias dhonti",166333.183954518,1,1,0,NA,NA,NA,NA,NA,1,"LC",1686
"9449",0,262.276000976562,31.175,0.557549990713596,1.9352500140667,299.445483398437,287.576097106934,0.00600000005215406,0.00999999977648258,"Steatocranus bleheri",8174.12430357927,1,1,0,NA,NA,NA,NA,NA,3,"DD",92
"9451",0,5301.97900390625,36,0.248999997973442,1.71507501602173,301.428216552734,285.564249420166,0.0020000000949949,0.00499999988824129,"Enteromius yongei",137446.344983826,1,1,0,5.59999990463257,NA,0,2.3,"Omni.",1,"LC",1012
"9452",0,785.924987792969,30.1,0.268600001186132,1.67967501282692,299.721002960205,292.681436920166,0.0020000000949949,0.00400000018998981,"Platyclarias machadoi",7652.5934798573,1,1,0,NA,NA,NA,NA,NA,1,"DD",70
"9453",0,5558.05322265625,40,0.209600004553795,2.26220002174377,302.904602050781,290.389404296875,0.00300000002607703,0.00600000005215406,"Labeobarbus macrolepis",174204.534099668,1,1,0,NA,NA,NA,NA,NA,1,"NT",1329
"9455",0,47952.2890625,44,0.184000000357628,3.0016750395298,309.049987792969,289.644329833984,0.0020000000949949,0.0130000002682209,"Mormyrops anguilloides",2742295.02311893,1,1,0,150,"commercial",0,3.77,"Carni.",1,"LC",20654
"9459",0,4273.27783203125,45,0.359349998086691,2.96224998831749,300.406460571289,290.685565948486,0.00100000004749745,0.00499999988824129,"Enteromius mediosquamatus",50010.7481289231,1,1,0,NA,NA,NA,NA,NA,1,"DD",488
